"Type Name","Type Id","Longitude","Request Id","Request Date","Latitude","_id","ID","Street Address"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1659285,315806,2015-05-27,40.7777848,239,225780," GRAFTON AVE"
"(cfwb) Call Transfer To CFWB",1999,0,315807,2015-05-27,0,240,225781,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315808,2015-05-27,0,241,225782,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1701108,315809,2015-05-27,40.7768986,242,225783," HELLER PKWY"
"(nrs) Sanitation and Recyling General Information",4438,0,315810,2015-05-27,0,243,225784,NA
"(cfwb) Animal Control Complaint - 07112",256299,-74.215187,315812,2015-05-27,40.71332,244,225785,"76 ALDINE ST"
"(nrs) No Heat/Hot Water",1524,-74.213357,315811,2015-05-27,40.730888,245,225786,"743 S 19TH ST"
"(pol) Police Non-emergency Transfers",1888,0,315813,2015-05-27,0,246,225787,NA
"(cfwb) Animal Control Complaint - 07106",256296,-74.2379953,315814,2015-05-27,40.7393238,247,225788,"347 ELLERY AVE"
"(cfwb) Animal Control Complaint - 07104",256294,-74.170918,315815,2015-05-27,40.75503,248,225789,"22 ROWLAND ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.1919022,315816,2015-05-27,40.7256895,249,225790,"265c IRVINE TURNER BLVD"
"(nrs) Code Enforcement Transfers",1878,0,315817,2015-05-27,0,250,225791,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315818,2015-05-27,0,251,225792,NA
"(nrs) Code Enforcement Transfers",1878,0,315819,2015-05-27,0,252,225793,NA
"(nrs) Sanitation Missed Pick-up ",1526,-74.187231,315820,2015-05-27,40.745012,253,225794,"69 HARTFORD ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.196247,315821,2015-05-27,40.752754,254,225795,"48 S 12TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1930001,315822,2015-05-27,40.7230324,255,225796,"331a IRVINE TURNER BLVD"
"(nrs) Christmas Tree Pickup - West",100000,-74.204166,315823,2015-05-27,40.7299409,256,225797,"640 S 10TH ST"
"(nrs) No Heat/Hot Water",1524,-74.2112416,315824,2015-05-27,40.7136663,257,225798,"288 RENNER AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2182955,315825,2015-05-27,40.7097981,258,225799,"271 GOLDSMITH AVE"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.1801982,315826,2015-05-27,40.7246462,259,225800,"23 PENNSYLVANIA AVE"
"(nrs) Christmas Tree Pickup - South",99999,-74.1947722,315827,2015-05-27,40.7187005,260,225801,"443 IRVINE TURNER BLVD"
"(nrs) No Heat/Hot Water",1524,-74.1815272,315828,2015-05-27,40.7717587,261,225802,"224 BERKELEY AVE"
"(nrs) Grass/Leaf/Yard Waste Collections",1529,-74.2439371,315829,2015-05-27,40.7395274,262,225803," SYNOTT PL"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1702129,315830,2015-05-27,40.7504299,263,225804,"31 BROADWAY"
"(eng) Potholes",3616,-74.1886672,315831,2015-05-27,40.754009,264,225805,"176 N 5th St"
"(cfwb) Animal Control Complaint - 07105",256295,-74.1515543,315832,2015-05-27,40.7297496,265,225806,"81 SOMME ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1957522,315833,2015-05-27,40.7478616,266,225807,"108 S 9TH ST"
"(nrs) Sanitation and Recyling General Information",4438,0,315834,2015-05-27,0,267,225808,NA
"(nrs) Sanitation Missed Pick-up ",1526,-74.2244507,315836,2015-05-27,40.7397807,268,225809,"64 CAROLINA AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.2181963,315835,2015-05-27,40.7106209,269,225810,"270 POMONA AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1986743,315837,2015-05-27,40.7424236,270,225811," S 9TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.2349794,315838,2015-05-27,40.7391419,271,225812,"662 SANDFORD AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1680761,315839,2015-05-27,40.7659852,272,225813," ARLINGTON AVE"
"(eng) Potholes",3616,-74.1950734,315840,2015-05-27,40.7316125,273,225814," 17TH AVE"
"(cfwb) Animal Control Complaint - 07112",256299,-74.2016802,315841,2015-05-27,40.7083561,274,225815,"525 ELIZABETH AVE"
"(nrs) Christmas Tree Pickup - North",99998,-74.1854427,315842,2015-05-27,40.7597386,275,225816,"337 N 5th St"
"(nrs) Sanitation and Recyling General Information",4438,0,315843,2015-05-27,0,276,225817,NA
"(nrs) White Goods - West Ward",62204,-74.2387342,315844,2015-05-27,40.7427116,277,225818,"86 MONTROSE ST"
"(cfwb) Health Inspections - 07104",268035,-74.1745848,315845,2015-05-27,40.7542948,278,225819,"80-82 STONE ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.239384,315846,2015-05-27,40.736517,279,225820,"269 ELLERY AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2020111,315848,2015-05-27,40.7196512,280,225821," CHADWICK AVE"
"(ws) WS Director's Office Call Transfer",1895,0,315847,2015-05-27,0,281,225822,NA
"(nrs) No Heat/Hot Water",1524,-74.1901285,315849,2015-05-27,40.7228215,282,225823,"2 STRATFORD PL"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.1901285,315850,2015-05-27,40.7228215,283,225824,"2 STRATFORD PL"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1901285,315851,2015-05-27,40.7228215,284,225825,"2 STRATFORD PL"
"(nrs) Garbage/Debris On Property",1509,-74.1921029,315852,2015-05-27,40.7497036,285,225826,"37 N 6TH ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2404427,315853,2015-05-27,40.7339501,286,225827," SANDFORD PL"
"(nrs) Sanitation Missed Pick-up ",1526,-74.234569,315854,2015-05-27,40.748692,287,225828," MONTICELLO AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.144604,315855,2015-05-27,40.727237,288,225829," ST CHARLES ST"
"(nrs) Christmas Tree Pickup - East",99997,-74.159656,315856,2015-05-27,40.720961,289,225830,"381 CHESTNUT ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1674708,315857,2015-05-27,40.7672044,290,225831,"454 SUMMER AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.197535,315858,2015-05-27,40.737465,291,225832,"296 S 6TH ST"
"(nrs) Christmas Tree Pickup - West",100000,-74.2409283,315859,2015-05-27,40.7375627,292,225833,"159 EASTERN PKWY"
"(nrs) Christmas Tree Pickup - East",99997,-74.171936,315860,2015-05-27,40.724184,293,225834,"47 JOHNSON ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2286366,315861,2015-05-27,40.7431629,294,225835,"108 ABINGER PL"
"(nrs) Code Enforcement Inspection Requests",1906,-74.228066,315862,2015-05-27,40.751136,295,225836,"14 SMITH ST"
"(nrs) Removing footwear from the overhead wires",17496,-74.230834,315864,2015-05-27,40.742435,296,225837,"14 SILVER ST"
"(nrs) Removing footwear from the overhead wires",17496,-74.231362,315865,2015-05-27,40.741286,297,225838,"42 MEAD ST"
"(nrs) Christmas Tree Pickup - East",99997,-74.1680053,315863,2015-05-27,40.7241526,298,225839,"187 CHESTNUT ST"
"(nrs) Removing footwear from the overhead wires",17496,-74.2313269,315866,2015-05-27,40.741345,299,225840,"40 MEAD ST"
"Missed Garbage Pickup",248754,-74.1757799,315867,2015-05-27,40.7453228,300,225841,"8 SUMMIT ST"
"(cfwb) CFWB - General Information",4128,0,317870,2015-05-27,0,2296,227837,NA
"Missed Garbage Pickup",248754,-74.1706945,315868,2015-05-27,40.7685417,301,225842,"25 BERKELEY AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,315869,2015-05-27,0,302,225843,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.1773667,315870,2015-05-27,40.7633148,303,225844,"357 Lake Street"
"(nrs) Sanitation and Recyling General Information",4438,0,315871,2015-05-27,0,304,225845,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315872,2015-05-27,0,305,225846,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315873,2015-05-27,0,306,225847,NA
"(ws) Water and Sewer Pipe Problems",1841,-74.1335044,315874,2015-05-27,40.7353373,307,225848," ESTHER ST"
"(eng) Potholes",3616,-74.175396,315875,2015-05-27,40.754352,308,225849,"88 CUTLER ST"
"Missed Garbage Pickup",248754,-74.1757799,315876,2015-05-27,40.7453228,309,225850,"8 SUMMIT ST"
"(nrs) Sanitation and Recyling General Information",4438,0,315877,2015-05-27,0,310,225851,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315878,2015-05-27,0,311,225852,NA
"(nrs) Street Sweeping Question",4437,0,315879,2015-05-27,0,312,225853,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.171192,315880,2015-05-27,40.761517,313,225854,"297 GARSIDE ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2215877,315882,2015-05-27,40.7084791,314,225855,"20 BAYVIEW AVE"
"Missed Garbage Pickup",248754,-74.205215,315881,2015-05-27,40.709907,315,225856,"74 SCHEERER AVE"
"(nrs) Sanitation and Recyling General Information",4438,-74.1707792,315883,2015-05-27,40.7647542,316,225857,"368 MT PROSPECT AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,0,315884,2015-05-27,0,317,225858,NA
"(nrs) No Heat/Hot Water",1524,-74.1854634,315885,2015-05-27,40.751942,318,225859,"175 1ST ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1762102,315886,2015-05-27,40.7600564,319,225860," BLOOMFIELD AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.176779,315887,2015-05-27,40.7609163,320,225861," PARKER ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1649675,315888,2015-05-27,40.7839571,321,225862," HONISS PL"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.177814,315889,2015-05-27,40.7705897,322,225863," BERKELEY AVE"
"(eng) Traffic Signal Out - 7:30am-4pm",1176,-74.2120053,315890,2015-05-27,40.7259833,323,225864," S 16TH ST"
"(nrs) Demo Recycling",305785,0,315891,2015-05-27,0,324,225865,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315892,2015-05-27,0,325,225866,NA
"(nrs) Sanitation and Recyling General Information",4438,0,315893,2015-05-27,0,326,225867,NA
"(nrs) Neighborhood Services - General Information",4157,0,315894,2015-05-27,0,327,225868,NA
"(nrs) Christmas Tree Pickup - East",99997,-74.1700264,315895,2015-05-27,40.7269425,328,225869,"130 E KINNEY ST"
"(nrs) Christmas Tree Pickup - Central",99996,-74.185563,315896,2015-05-27,40.737773,329,225870,"78 RICHMOND ST"
"(mc) Municipal Court - General Question",3430,0,315897,2015-05-27,0,330,225871,NA
"(nrs) Neighborhood Services - General Information",4157,0,315898,2015-05-27,0,331,225872,NA
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.2135588,315899,2015-05-27,40.7050904,332,225873,"103 CHANCELLOR AVE"
"(nrs) Garbage Put Out Incorrectly",1507,-74.2045669,315900,2015-05-27,40.7064732,333,225874,"603 ELIZABETH AVE"
"(cfwb) Animal Control Complaint - 07105",256295,-74.159419,315901,2015-05-27,40.727386,334,225875,"298 LAFAYETTE ST"
"(nrs) Sanitation and Recyling General Information",4438,0,315902,2015-05-27,0,335,225876,NA
"(cfwb) Animal Control Complaint - 07107",256297,-74.1892838,315903,2015-05-27,40.7594723,336,225877,"255 ROSEVILLE AVE"
"(nrs) No Heat/Hot Water",1524,-74.1898203,315904,2015-05-27,40.7584,337,225878,"220 ROSEVILLE AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.1932146,315905,2015-05-27,40.7370275,338,225879,"225 HUNTERDON ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.2066087,315906,2015-05-27,40.7466873,339,225880,"295 S 19TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.227487,315907,2015-05-27,40.745391,340,225881,"25 BROOKDALE AVE"
"(nrs) Christmas Tree Pickup - South",99999,-74.217559,315908,2015-05-27,40.719394,341,225882,"31 SCHLEY ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1571776,315909,2015-05-27,40.7264706,342,225883,"348 LAFAYETTE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1746038,315910,2015-05-27,40.7518377,343,225884,"19 STONE ST"
"(nrs) No Heat/Hot Water",1524,-74.1867491,315911,2015-05-27,40.7329699,344,225885,"135 PRINCE ST"
"(nrs) Bulk Missed Pickup",1531,-74.181577,315912,2015-05-27,40.747411,345,225886,"153 SUSSEX AVE"
"(nrs) Bulk Missed Pickup",1531,-74.2061159,315913,2015-05-27,40.7105558,346,225887," SCHEERER AVE"
"(nrs) Sanitation and Recyling General Information",4438,-74.185688,315914,2015-05-27,40.754555,347,225888,"209 3RD ST"
"(nrs) No Heat/Hot Water",1524,-74.219693,315915,2015-05-27,40.742114,348,225889,"86 COLUMBIA AVE"
"(nrs) Christmas Tree Pickup - West",100000,-74.238239,315916,2015-05-27,40.7335933,349,225890,"839-845 SANDFORD AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1879969,315917,2015-05-27,40.7453156,350,225891,"86 COLUMBIA AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,315918,2015-05-27,0,351,225892,NA
"(cfwb) CFWB Director's Office Transfer",28225,0,315919,2015-05-27,0,352,225893,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1701227,315920,2015-05-27,40.7814086,353,225894," BEAUMONT PL"
"(nrs) Sanitation Transfers",1879,0,315921,2015-05-27,0,354,225895,NA
"(council) Municipal Council General Information",6098,0,315922,2015-05-27,0,355,225896,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2137819,315923,2015-05-27,40.7100532,356,225897," LYONS AVE"
"(nrs) Collection Schedule Question",2167,0,315924,2015-05-27,0,357,225898,NA
"(cfwb) Animal Control Complaint - 07104",256294,-74.1725011,315925,2015-05-27,40.7627812,358,225899,"83 2ND AVE"
"(nrs) Street Sweeping Question",4437,0,315926,2015-05-27,0,359,225900,NA
"(nrs) Street Sweeping Question",4437,0,315927,2015-05-27,0,360,225901,NA
"(cfwb) Animal Control Complaint - 07106",256296,-74.2475909,315928,2015-05-27,40.7364509,361,225902,"55 MANOR DR"
"(nrs) Sanitation and Recyling General Information",4438,0,315929,2015-05-27,0,362,225903,NA
"(cfwb) Health Inspections - 07105",268041,0,315930,2015-05-27,0,363,225904,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.1692988,315931,2015-05-27,40.7548075,364,225905,"215 BROAD ST"
"(eng) Sign Damaged/Leaning/Missing",1153,-74.164291,315932,2015-05-27,40.730438,365,225906,"94 UNION ST"
"(nrs) Dangerous Trees",1515,-74.1641889,315933,2015-05-27,40.730478,366,225907,"92 UNION ST"
"(nrs) No Heat/Hot Water",1524,-74.2036494,315934,2015-05-27,40.7237217,367,225908,"83 TREACY AVE"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.1797547,315935,2015-05-27,40.748363,368,225909,"260 ORANGE ST"
"(nrs) No Heat/Hot Water",1524,-74.1828191,315936,2015-05-27,40.7740179,369,225910,"85 DAVENPORT AVE"
"(nrs) Grass/Leaf/Yard Waste Collections",1529,-74.232836,315937,2015-05-27,40.727561,370,225911,"45 SMITH ST"
"(nrs) No Heat/Hot Water",1524,-74.1867491,315938,2015-05-27,40.7329699,371,225912,"135 PRINCE ST"
"(nrs) Neighborhood Services - General Information",4157,0,315939,2015-05-27,0,372,225913,NA
"(nrs) Neighborhood Services - General Information",4157,0,315940,2015-05-27,0,373,225914,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.1642202,315941,2015-05-27,40.767523,374,225915,"496 BROADWAY"
"(nrs) No Heat/Hot Water",1524,-74.1823388,315942,2015-05-27,40.7218115,375,225916,"68-70 ASTOR ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1823388,315943,2015-05-27,40.7218115,376,225917,"68-70 ASTOR ST"
"(nrs) Neighborhood Services - General Information",4157,0,315944,2015-05-27,0,377,225918,NA
"(cfwb) Health Inspections - 07105",268041,-74.1665768,315945,2015-05-27,40.7264768,378,225919,"51 PACIFIC ST"
"(nrs) Bulk Missed Pickup",1531,-74.209813,315946,2015-05-27,40.71864,379,225920,"74 TILLINGHAST ST"
"(nrs) Sanitation and Recyling General Information",4438,-74.2275576,315947,2015-05-27,40.7374685,380,225921,"251 WEST END AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.199922,315948,2015-05-27,40.6871102,381,225922," PERSHING AVE"
"(nrs) Grass/Leaf/Yard Waste Collections",1529,-74.219874,315949,2015-05-27,40.707375,382,225923,"234 HANSBURY AVE"
"(nrs) Bulk Missed Pickup",1531,-74.1820967,315950,2015-05-27,40.7300423,383,225924,"289 M.L.K. BLVD"
"(nrs) Sanitation and Recyling General Information",4438,0,315951,2015-05-27,0,384,225925,NA
"(nrs) Tree / Fallen Branch Removal",1513,-74.171244,315952,2015-05-27,40.729656,385,225926,"71-73 WALNUT ST"
"(nrs) Park Repair/Maintenance",1548,-74.1707724,315953,2015-05-27,40.737461,386,225927," BROAD ST"
"(nrs) Bulk Missed Pickup",1531,-74.164316,315954,2015-05-27,40.724717,387,225928,"230 JEFFERSON ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.1713672,315955,2015-05-27,40.7596525,388,225929,"241 SUMMER AVE"
"(nrs) No Heat/Hot Water",1524,-74.183556,315956,2015-05-27,40.7230393,389,225930,"25 ASTOR ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.180532,315957,2015-05-27,40.723868,390,225931,"57 PENNSYLVANIA AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,315958,2015-05-27,0,391,225932,NA
"(nrs) No Heat/Hot Water",1524,-74.209054,315959,2015-05-27,40.739599,392,225933,"497 S 18TH ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2098051,315960,2015-05-27,40.7204867,393,225934," LEO PL"
"(nrs) Illegal Apartment Conversion",2409,-74.174365,315961,2015-05-27,40.75626,394,225935,"130 STONE ST"
"(nrs) Christmas Tree Pickup - Central",99996,-74.1856745,315962,2015-05-27,40.7448308,395,225936,"138 HUDSON ST"
"(cfwb) CFWB - General Information",4128,0,315963,2015-05-27,0,396,225937,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2113075,315964,2015-05-27,40.7169822,397,225938," FESSENDEN PL"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1855631,315965,2015-05-27,40.773802,398,225939," N 12TH ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.216352,315966,2015-05-27,40.7236043,399,225940,"849 CLINTON AVE"
"(fin) Call Transfer to Permits",2864,0,315967,2015-05-27,0,400,225941,NA
"(nrs) Bulk Missed Pickup",1531,-74.1584833,315968,2015-05-27,40.7748208,401,225942,"53 GRAFTON AVE"
"(nrs) Christmas Tree Pickup - Central",99996,-74.1975439,315969,2015-05-27,40.73678,402,225943,"418 15TH AVE"
"(nrs) Abandoned Building Board and Secure",1521,-74.1939473,315970,2015-05-27,40.7352243,403,225944,"273 HUNTERDON ST"
"(nrs) No Heat/Hot Water",1524,-74.2154795,315971,2015-05-27,40.7227958,404,225945,"9 FABYAN PL"
"(fin) Call Transfer to Permits",2864,0,315972,2015-05-27,0,405,225946,NA
"(nrs) Bulk Missed Pickup",1531,-74.1622,315973,2015-05-27,40.767532,406,225947,"48 CHESTER AVE"
"(nrs) Bulk Missed Pickup",1531,-74.1620728,315974,2015-05-27,40.7674955,407,225948,"46 CHESTER AVE"
"(ws) Sewer drain/catch basin problems",1784,-74.1794073,315975,2015-05-27,40.7694179,408,225949," ABINGTON AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,315976,2015-05-27,0,409,225950,NA
"(nrs) Christmas Tree Pickup - East",99997,-74.1650828,315977,2015-05-27,40.7252238,410,225951,"32 NICHOLS ST"
"(s-ci) Heat/Hot Water Complaint",21373,-74.2165109,315978,2015-05-27,40.7124102,411,225952,"111 ALDINE ST"
"(nrs) No Heat/Hot Water",1525,0,315979,2015-05-27,0,412,225953,NA
"Missed Garbage Pickup",248754,-74.1719096,315980,2015-05-27,40.7761113,413,225954,"706 Degraw Ave"
"(nrs) Bulk Missed Pickup",1531,-74.1562925,315981,2015-05-27,40.7218265,414,225955,"8 Napoleon St"
"(nrs) No Heat/Hot Water",1524,-74.2445375,315982,2015-05-27,40.7346841,415,225956,"181 MIDLAND PL"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1855439,315983,2015-05-27,40.737813,416,225957,"76 RICHMOND ST"
"(nrs) Garbage/Debris On Property",1509,-74.196615,315985,2015-05-27,40.739939,417,225958,"230 S 6TH ST"
"(nrs) No Heat/Hot Water",1524,-74.194092,315984,2015-05-27,40.74254,418,225959,"130 LITTLETON AVE"
"(nrs) Garbage/Debris On Property",1509,-74.1979032,315986,2015-05-27,40.7446,419,225960,"211-215 12TH AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.169605,315987,2015-05-27,40.763968,420,225961,"354 SUMMER AVE"
"(nrs) Street Sweeping Question",4437,0,315988,2015-05-27,0,421,225962,NA
"(nrs) No Heat/Hot Water",1524,-74.211219,315989,2015-05-27,40.724793,422,225963,"852 S 15TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.1585698,315990,2015-05-27,40.7271356,423,225964,"318 LAFAYETTE ST"
"(nrs) Director's Office Personnel Calls",40001,-74.2120559,315991,2015-05-27,40.7063598,424,225965,"110 GOLDSMITH AVE"
"(nrs) No Heat/Hot Water",1524,-74.1901285,315992,2015-05-27,40.7228215,425,225966,"2 STRATFORD PL"
"(nrs) Bulk Missed Pickup",1531,-74.2040952,315993,2015-05-27,40.7208259,426,225967,"38 Hedden Terrace"
